nFID,X,Y,Class,Name,Province,City,Street
9047,113.293198098389,22.2048455854564,政府机构/机关单位/委/局,井岸镇美湾社区人民调解委员会,广东省,珠海市,井湾路
9048,113.293198096216,22.204847593412,政府机构/党派团体/社会团体,美湾居民委员会计划生育协会,广东省,珠海市,井湾路
9049,113.293194528286,22.2141009398546,金融/农村信用社/城市信用社,农村信用合作社斗门中兴中路信用社,广东省,珠海市,中兴中路
9050,113.293198403668,22.2143640251001,宾馆/旅店,银岸旅馆,广东省,珠海市,中兴中路
9051,113.293203591226,22.2121571591583,金融/atm,中国邮政储蓄银行ATM,广东省,珠海市,中兴中路
9052,113.293203591226,22.2121571591583,金融/银行/中国邮政储蓄银行,中国邮政储蓄银行井岸支行,广东省,珠海市,中兴中路
9053,113.293211403935,22.2144250185517,医疗/药店/药房,益民大药房井岸店,广东省,珠海市,港霞东路
9054,113.293215425695,22.2143279395596,餐饮/中式快餐,味王快餐,广东省,珠海市,中兴中路
9055,113.293229007388,22.2046254481865,政府机构/各级政府/村民委员会,珠海市斗门区井岸镇美湾社区居民委员会,广东省,珠海市,井湾路
9056,113.293222047867,22.2569325284266,公司企业/厂矿,珠海环生塑料管材有限公司,广东省,珠海市,s272
9057,113.293220430341,22.2140348526471,生活服务/公厕,公共厕所,广东省,珠海市,中兴中路
9058,113.293231044264,22.2042313232632,公司企业,天望工程咨询公司斗门分所,广东省,珠海市,井湾路
9059,113.293231039906,22.2042353391918,公司企业,井岸镇建筑一分公司,广东省,珠海市,井湾路
9060,113.293233977557,22.2044123321165,政府机构,珠海市规划局斗门分局井岸规划所,广东省,珠海市,井湾路
9061,113.293237057024,22.2042113224689,政府机构/机关单位,斗门规划分局井岸规划所,广东省,珠海市,井湾路
9062,113.293247384852,22.1991424255365,医疗/社区医疗/诊所/卫生所,井岸镇凤娴卫生站,广东省,珠海市,井湾路
9063,113.29323506803,22.2563063311015,公司企业/厂矿,珠海市金晟照明器材有限公司,广东省,珠海市,s272
9064,113.293246130582,22.2017893610577,政府机构,珠海市井岸镇纪检委,广东省,珠海市,井湾路
9065,113.293246130582,22.2017893610577,政府机构,珠海市井岸镇人大,广东省,珠海市,井湾路
9066,113.293246130582,22.2017893610577,政府机构,珠海市井岸镇委,广东省,珠海市,井湾路
9067,113.293246130582,22.2017893610577,政府机构/各级政府/乡镇级政府,珠海市井岸镇政府,广东省,珠海市,井湾路
9068,113.293246487432,22.2017901187682,政府机构/各级政府/乡镇级政府,井岸镇政府,广东省,珠海市,井湾路
9069,113.293248178,22.2012222013118,医疗/药店/药房,嘉宝华健康药房坭湾分店,广东省,珠海市,南华路
9070,113.293245895958,22.2033188828479,交通设施/交叉路口,井湾路/江湾一路(路口),广东省,珠海市,井湾路
9071,113.293249052203,22.2041992651062,公司企业/厂矿,亿利达环保公司,广东省,珠海市,井湾路
9072,113.293249017425,22.2042313088736,公司企业/建筑装修/装潢公司,珠海市达德设计有限公司,广东省,珠海市,井湾路
9073,113.293384800055,22.2037769518507,餐饮/中式快餐,钟记食店,广东省,珠海市,井湾路
9074,113.293379017701,22.2132052575896,交通设施/交叉路口,新民路/中兴中路(路口),广东省,珠海市,中兴中路
9075,113.293379017701,22.2132052575896,交通设施/交叉路口,新民路步行街/新民路(路口),广东省,珠海市,中兴中路
9076,113.293379017701,22.2132052575896,交通设施/交叉路口,中兴中路/新民路步行街(路口),广东省,珠海市,中兴中路
9077,113.293391933609,22.2021523130405,金融/农村信用社/城市信用社,珠海农村信用合作社坭湾分社,广东省,珠海市,井湾路
9078,113.293396940977,22.202152295681,政府机构/机关单位/委/局,珠海市反假货币井岸联络工作站,广东省,珠海市,井湾路
9079,113.293389522723,22.2117545172799,交通设施/公交车站/公交车站主点,井湾路北,广东省,珠海市,中兴中路
9080,113.293469311227,22.2252773484305,餐饮/中餐馆,宁海皇鸽餐厅五桂山NO.10,广东省,珠海市,连兴一路
9081,113.293252026856,22.2041773000186,购物,大阳电动车珠海市斗门区总代理店,广东省,珠海市,井湾路
9082,113.293249854985,22.2066921781691,汽车服务/汽车/维修/养护/洗车,大运车行NO.80,广东省,珠海市,井湾路
9083,113.293247341058,22.2141378606642,金融/atm,农村信用社ATM,广东省,珠海市,中兴中路
9084,113.293247341058,22.2141378606642,金融/农村信用社/城市信用社,珠海市井岸农村信用社中心南分社,广东省,珠海市,中兴中路
9085,113.293265180893,22.2017033502416,政府机构,珠海市斗门区司法局井岸司法所,广东省,珠海市,井湾路
9086,113.293265167876,22.2017153146012,政府机构,珠海市斗门区井岸镇劳动保障事务所,广东省,珠海市,井湾路
9087,113.293306598873,22.2025908581565,交通设施/公交车站/公交车站主点,井岸政府,广东省,珠海市,井湾路
9088,113.293299626227,22.2091990017789,地产小区/小区/楼盘,美湾西一区5号1、2、3单元,广东省,珠海市,南江路
9089,113.29331722496,22.1996375002808,餐饮/休闲餐饮/甜点冷饮,玛莉亚蛋糕,广东省,珠海市,井湾路
9090,113.293312078165,22.1215923857911,道路,永福街,广东省,珠海市,永福街
9091,113.293312938484,22.1062300503347,道路,东进街二巷,广东省,珠海市,东进街二巷
9092,113.293317395652,22.2112647201871,休闲娱乐/洗浴按摩/桑拿/洗浴,滨海健康中心,广东省,珠海市,井湾路
9093,113.293338445138,22.1959681290361,公司企业/厂矿,隆华工艺厂,广东省,珠海市,尖峰前路
9094,113.293328773393,22.2064760247013,餐饮,成姬云吞店,广东省,珠海市,美湾街
9095,113.293339411321,22.2104364102652,生活服务/摄影冲印/快照冲印,芝柏新娘世界,广东省,珠海市,新福路
9096,113.293346362936,22.2122800182907,生活服务/电信营业厅/中国电信营业厅,中国电信股份有限公司斗门井岸客户服务中心,广东省,珠海市,中兴中路
9097,113.293352426122,22.2141164080158,生活服务,井岸镇白天湖酒店,广东省,珠海市,中兴中路
9098,113.293372416147,22.1957140448747,公司企业,珠海市庆丰源贸易有限公司,广东省,珠海市,尖峰前路
9099,113.293357338526,22.2113827111403,生活服务/摄影冲印/快照冲印,世纪之梦婚纱摄影,广东省,珠海市,井湾路
9100,113.293380221805,22.1979197440646,休闲娱乐/洗浴按摩/桑拿/洗浴,活力足浴按摩中心,广东省,珠海市,井湾路
9101,113.293389999425,22.3095378879908,教育/学前教育/幼儿园/托儿所,六乡机关幼儿园,广东省,珠海市,六乡大道
9102,113.293416123441,22.1988851095405,公司企业/建筑装修/装潢公司,新誉装璜有限公司,广东省,珠海市,井湾路
9103,113.293420305029,22.1955768691805,生活服务/彩票发行,中国体育彩票03148专卖店,广东省,珠海市,尖峰前路
9104,113.293408437654,22.209557015961,汽车服务/汽车/配件/装饰,黎军靓车坊,广东省,珠海市,南江路
9105,113.293422863038,22.2020782584986,金融/atm,珠海市农村信用合作社二十四小时自助银行,广东省,珠海市,井湾路
9106,113.293430278733,22.1959659974098,公司企业/厂矿,八达制衣有限公司,广东省,珠海市,尖峰前路
9107,113.293415286407,22.2107443755027,生活服务/摄影冲印/快照冲印,莎莎新娘世界,广东省,珠海市,朝福路
9108,113.293418576457,22.2401792321795,公司企业/厂矿,金工五金机械模具厂,广东省,珠海市,s272
9109,113.293459586019,22.1777071452942,购物/家居建材,信德五金日杂店,广东省,珠海市,珠峰大道
9110,113.293427549403,22.2402732215044,购物/批发市场/集市,莉莉百货商店,广东省,珠海市,s272
9111,113.293455860348,22.3094778185703,教育/初等教育/(小学),湴涌学校,广东省,珠海市,六乡大道
9112,113.29345371805,22.2028114281305,地产小区/小区/楼盘,南湾大厦,广东省,珠海市,井湾路
9113,113.293443562914,22.2139945482774,餐饮/中餐馆,明珠大酒楼,广东省,珠海市,中兴中路
9114,113.293457726945,22.2037288062707,生活服务/美容美发,威娜养身美容馆,广东省,珠海市,井湾路
9115,113.293468285432,22.1956998357775,公司企业,画王数码广告图文中心,广东省,珠海市,尖峰前路
9116,113.293483075501,22.167649855804,交通设施/公交车站/公交车站主点,斗门三职校,广东省,珠海市,珠峰大道
9117,113.293447804038,22.2175097491003,汽车服务/汽车/维修/养护/洗车,和谐汽车专业服务车世界店,广东省,珠海市,渡江路
9118,113.293460109046,22.2117166338272,金融/atm,中国银行ATM,广东省,珠海市,中兴中路
9119,113.293460109046,22.2117166338272,金融/银行/中国银行,中国银行斗门支行,广东省,珠海市,中兴中路
9120,113.293480965727,22.1985358092098,生活服务/房屋租售中介,顺基物业,广东省,珠海市,井湾路
9121,113.293467036671,22.2133612006379,生活服务/报亭,报刊亭,广东省,珠海市,中兴中路
9122,113.293479658441,22.2027204078708,餐饮/中式快餐,大快面井湾店,广东省,珠海市,井湾路
9123,113.293502932836,22.1857920898668,政府机构/各级政府/村民委员会,高新村委会,广东省,珠海市,x981
9124,113.293497762619,22.2016139752615,政府机构/机关单位,井岸镇综治信访维稳中心,广东省,珠海市,井湾路
9125,113.29350276337,22.2016199821848,政府机构/机关单位/委/局,斗门区井岸镇人民调解委员会,广东省,珠海市,井湾路
9126,113.29350276337,22.2016199821848,政府机构/机关单位,斗门区井岸镇人民群众来访接待室,广东省,珠海市,井湾路
9127,113.29350276337,22.2016199821848,政府机构/公检法机构/公安机关,斗门区井岸镇社会治安综合治理委员会办公室,广东省,珠海市,井湾路
9128,113.29350276337,22.2016199821848,政府机构/机关单位,斗门区井岸镇信访办公室,广东省,珠海市,井湾路
9129,113.29350276337,22.2016199821848,政府机构/机关单位,斗门区井岸镇应急管理办公室,广东省,珠海市,井湾路
9130,113.293490657469,22.2548534211682,公司企业,华安丝网有限公司,广东省,珠海市,s272
9131,113.293511732809,22.2019230633658,行政地标/村庄,井岸镇,广东省,珠海市,井湾路
9132,113.293519917061,22.1988188820656,餐饮/中餐馆/川菜,飘湘川菜馆,广东省,珠海市,井湾路
9133,113.293516723446,22.2017740334399,政府机构/机关单位,中共斗门区井岸镇委员会,广东省,珠海市,井湾路
9134,113.293500530245,22.2183540112539,名称标注类,东岸村,广东省,珠海市,渡江路
9135,113.293517737502,22.2017460181413,政府机构/机关单位,中共斗门区井岸镇纪律检查委员会,广东省,珠海市,井湾路
9136,113.293517715743,22.2017660145112,政府机构/各级政府,斗门区井岸镇人民代表大会,广东省,珠海市,井湾路
9137,113.293518710225,22.2017559875788,政府机构/各级政府/乡镇级政府,斗门区井岸镇人民政府,广东省,珠海市,井湾路
9138,113.293514110083,22.2107251905991,生活服务/宠物,威特动物医院,广东省,珠海市,朝福路
9139,113.29352397127,22.2131941307541,交通设施/停车场/停车区,新民路沿路停车场,广东省,珠海市,中兴中路
9140,113.293525896156,22.2148106807963,餐饮/中餐馆/川菜,川味苑川菜馆,广东省,珠海市,港霞东路
9141,113.293538152112,22.2097597831954,教育/学前教育/幼儿园/托儿所,斗门区农委幼儿园,广东省,珠海市,南江路
9142,113.293554819359,22.1992079945584,医疗/药店/药房,益民大药房华海店,广东省,珠海市,井湾路
9143,113.293544847728,22.2145145179379,餐饮/中餐馆,湛江烧蚝,广东省,珠海市,港霞东路
9144,113.29355375513,22.2124285121316,交通设施/交叉路口,中兴中路/井湾路(路口),广东省,珠海市,中兴中路
9145,113.293545253327,22.225212182744,公司企业/厂矿,珠海市安居美装饰设计有限公司,广东省,珠海市,连兴一路
9146,113.293555842163,22.2145185129258,餐饮/中餐馆,香甜奶茶店,广东省,珠海市,港霞东路
9147,113.293577830512,22.1981735490593,医疗/药店/药房,泰和堂药房,广东省,珠海市,井湾路
9148,113.293582568849,22.2022339960438,生活服务/房屋租售中介,毅诚物业,广东省,珠海市,井湾路
9149,113.293567597456,22.2173134830229,汽车服务/汽车/维修/养护/洗车,渡江加泰汽车美容养护部,广东省,珠海市,渡江路
9150,113.293571048235,22.2423253862017,交通设施/交叉路口,S272/西部沿海高速公路(路口),广东省,珠海市,西部沿海高速公路
9151,113.29360184597,22.1984606926945,生活服务,城区社区服务中心,广东省,珠海市,井湾路
9152,113.293605833496,22.1982425326834,汽车服务/汽车/维修/养护/洗车,财顺车行,广东省,珠海市,井湾路
9153,113.293592943436,22.2113883516999,休闲娱乐/ktv,K歌前线,广东省,珠海市,中兴中路
9154,113.293592943436,22.2113883516999,宾馆/星级宾馆/酒店/三星级,滨海酒店,广东省,珠海市,中兴中路
9155,113.293610542767,22.2024921492257,生活服务,建兴锁行,广东省,珠海市,井湾路
9156,113.29360932281,22.2121990134598,道路/县道,X981,广东省,珠海市,中兴中路
9157,113.29360932281,22.2121990134598,道路/县道,井湾路,广东省,珠海市,中兴中路
9158,113.293631531143,22.2024321052499,生活服务/摄影冲印/快照冲印,芬芬照相馆,广东省,珠海市,井湾路
9159,113.293652149851,22.1652201814272,行政地标/村庄,五福围冲口,广东省,珠海市,珠峰大道
9160,113.293629042322,22.2092785069446,地产小区,美湾西一区1号1、2单元,广东省,珠海市,南江路
9161,113.293725438185,22.3095854083896,医疗/综合医院,办冲村卫生站,广东省,珠海市,六乡大道
9162,113.293712725838,22.2108779353676,金融/atm,广发银行ATM,广东省,珠海市,中兴中路
9163,113.293712725838,22.2108779353676,金融/银行/广东发展银行,广发银行斗门支行,广东省,珠海市,中兴中路
9164,113.293724422269,22.2001360654481,生活服务/公厕,公厕,广东省,珠海市,井湾路
9165,113.293716783274,22.2103967582311,生活服务/摄影冲印/快照冲印,蜜月婚纱婚纱摄影,广东省,珠海市,朝福路
9166,113.293636380276,22.203809497912,生活服务/美容美发,威娜养生美容馆,广东省,珠海市,江湾一路
9167,113.29374658366,22.212280414655,金融/atm,交通银行ATM,广东省,珠海市,中兴中路
